Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2016-05-18,Leg Raises,Abs,1.0,8,,,
2016-05-18,Leg Raises,Abs,1.0,8,,,
2016-05-18,Reverse Crunch,Abs,1.0,8,,,
2016-05-18,Reverse Crunch,Abs,1.0,8,,,
2016-05-18,Reverse Crunch,Abs,1.0,8,,,
2016-05-18,Crunch Kicks,Abs,1.0,8,,,
2016-05-18,Crunch Kicks,Abs,1.0,8,,,
2016-05-18,Crunch Kicks,Abs,1.0,8,,,
2016-05-18,Side Jackknifes,Abs,1.0,8,,,
2016-05-18,Side Jackknifes,Abs,1.0,8,,,
2016-05-18,Side Jackknifes,Abs,1.0,8,,,
2016-05-18,Scissors,Abs,1.0,8,,,
2016-05-18,Scissors,Abs,1.0,8,,,
2016-05-18,Scissors,Abs,1.0,8,,,
2016-05-19,Deadlift,Back,45.0,10,,,
2016-05-19,Lat Pulldown,Back,85.0,12,,,
2016-05-19,Lat Pulldown,Back,85.0,12,,,
2016-05-19,Lat Pulldown,Back,85.0,12,,,
2016-05-19,Seated Cable Row,Back,90.0,12,,,
2016-05-19,Seated Cable Row,Back,90.0,12,,,
2016-05-19,Seated Cable Row,Back,90.0,12,,,
2016-05-19,Cable Face Pull,Shoulders,35.0,20,,,
2016-05-19,Cable Face Pull,Shoulders,35.0,20,,,
2016-05-19,Cable Face Pull,Shoulders,35.0,20,,,
2016-05-19,Cable Face Pull,Shoulders,35.0,20,,,
2016-05-19,Cable Face Pull,Shoulders,35.0,20,,,
2016-05-19,Dumbbell Hammer Curl,Biceps,20.0,12,,,
2016-05-19,Dumbbell Hammer Curl,Biceps,20.0,12,,,
2016-05-19,Dumbbell Hammer Curl,Biceps,20.0,12,,,
2016-05-19,Dumbbell Hammer Curl,Biceps,20.0,12,,,
2016-05-19,Barbell Curl,Biceps,40.0,11,,,
2016-05-19,Barbell Curl,Biceps,40.0,11,,,
2016-05-19,Barbell Curl,Biceps,40.0,12,,,
2016-05-19,Barbell Curl,Biceps,40.0,12,,,
2016-05-19,Deadlift,Back,95.0,6,,,
2016-05-19,Deadlift,Back,115.0,4,,,
2016-05-19,Deadlift,Back,125.0,3,,,
2016-05-19,Deadlift,Back,130.0,5,,,
2016-05-19,Deadlift,Back,130.0,5,,,
2016-05-19,Deadlift,Back,130.0,8,,,
2016-05-19,Wall Press Abs,Abs,0.0,20,,,
2016-05-19,Wall Press Abs,Abs,0.0,20,,,
2016-05-19,Wall Press Abs,Abs,0.0,20,,,
2016-05-19,Six Inches,Abs,0.0,30,,,
2016-05-19,Six Inches,Abs,0.0,30,,,
2016-05-19,Six Inches,Abs,0.0,30,,,
2016-05-19,Flutter Kicks,Abs,0.0,10,,,
2016-05-19,Flutter Kicks,Abs,0.0,10,,,
2016-05-19,Flutter Kicks,Abs,0.0,10,,,
2016-05-19,Leg Raises,Abs,0.0,10,,,
2016-05-19,Leg Raises,Abs,0.0,10,,,
2016-05-19,Leg Raises,Abs,0.0,10,,,
2016-05-19,Bicycle Kicks,Abs,0.0,10,,,
2016-05-19,Bicycle Kicks,Abs,0.0,10,,,
2016-05-19,Bicycle Kicks,Abs,0.0,10,,,
2016-05-19,Crunch Kicks,Abs,0.0,15,,,
2016-05-19,Crunch Kicks,Abs,0.0,15,,,
2016-05-19,Crunch Kicks,Abs,0.0,15,,,
2016-05-20,Flat Barbell Bench Press,Chest,45.0,5,,,
2016-05-20,Flat Barbell Bench Press,Chest,65.0,5,,,
2016-05-20,Flat Barbell Bench Press,Chest,85.0,5,,,
2016-05-20,Flat Barbell Bench Press,Chest,105.0,5,,,
2016-05-20,Flat Barbell Bench Press,Chest,105.0,5,,,
2016-05-20,Overhead Press,Shoulders,55.0,12,,,
2016-05-20,Overhead Press,Shoulders,55.0,12,,,
2016-05-20,Incline Dumbbell Bench Press,Chest,30.0,12,,,
2016-05-20,Incline Dumbbell Bench Press,Chest,30.0,12,,,
2016-05-20,Incline Dumbbell Bench Press,Chest,30.0,12,,,
2016-05-20,Rope Push Down,Triceps,30.0,12,,,
2016-05-20,Rope Push Down,Triceps,30.0,12,,,
2016-05-20,Rope Push Down,Triceps,30.0,12,,,
2016-05-20,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-20,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-20,Lateral Dumbbell Raise,Shoulders,10.0,17,,,
2016-05-20,Lateral Dumbbell Raise,Shoulders,10.0,19,,,
2016-05-20,Lateral Dumbbell Raise,Shoulders,10.0,15,,,
2016-05-20,Lateral Dumbbell Raise,Shoulders,10.0,15,,,
2016-05-20,EZ-Bar Skullcrusher,Triceps,30.0,12,,,
2016-05-20,EZ-Bar Skullcrusher,Triceps,30.0,12,,,
2016-05-20,EZ-Bar Skullcrusher,Triceps,30.0,12,,,
2016-05-20,Flat Barbell Bench Press,Chest,105.0,10,,,
2016-05-20,Overhead Press,Shoulders,55.0,11,,,
2016-05-20,Plank,Abs,0.0,60,,,
2016-05-20,Plank,Abs,0.0,60,,,
2016-05-20,Plank,Abs,0.0,60,,,
2016-05-20,Side Plank,Abs,0.0,60,,,
2016-05-20,Side Plank,Abs,0.0,60,,,
2016-05-20,Side Plank,Abs,0.0,60,,,
2016-05-20,Reverse Plank,Abs,0.0,60,,,
2016-05-20,Reverse Plank,Abs,0.0,60,,,
2016-05-20,Reverse Plank,Abs,0.0,60,,,
2016-05-20,Hollow Hold,Abs,0.0,60,,,
2016-05-20,Hollow Hold,Abs,0.0,60,,,
2016-05-20,Hollow Hold,Abs,0.0,60,,,
2016-05-20,Elbow Plank,Abs,0.0,60,,,
2016-05-20,Elbow Plank,Abs,0.0,60,,,
2016-05-20,Elbow Plank,Abs,0.0,60,,,
2016-05-21,Barbell Squat,Legs,45.0,10,,,
2016-05-21,Barbell Squat,Legs,85.0,7,,,
2016-05-21,Barbell Squat,Legs,110.0,5,,,
2016-05-21,Romanian Deadlift,Legs,120.0,12,,,
2016-05-21,Romanian Deadlift,Legs,120.0,12,,,
2016-05-21,Romanian Deadlift,Legs,120.0,12,,,
2016-05-21,Leg Press,Legs,130.0,12,,,
2016-05-21,Leg Press,Legs,130.0,12,,,
2016-05-21,Leg Press,Legs,130.0,12,,,
2016-05-21,Seated Leg Curl Machine,Legs,70.0,12,,,
2016-05-21,Seated Leg Curl Machine,Legs,70.0,12,,,
2016-05-21,Seated Leg Curl Machine,Legs,70.0,12,,,
2016-05-21,Barbell Calf Raise,Legs,95.0,12,,,
2016-05-21,Barbell Calf Raise,Legs,95.0,12,,,
2016-05-21,Barbell Calf Raise,Legs,95.0,12,,,
2016-05-21,Barbell Calf Raise,Legs,95.0,12,,,
2016-05-21,Barbell Calf Raise,Legs,95.0,12,,,
2016-05-21,Bicycle Crunches,Abs,1.0,5,,,
2016-05-21,Bicycle Crunches,Abs,1.0,5,,,
2016-05-21,Bicycle Crunches,Abs,1.0,5,,,
2016-05-21,Leg Raises,Abs,1.0,10,,,
2016-05-21,Leg Raises,Abs,1.0,10,,,
2016-05-21,Leg Raises,Abs,1.0,10,,,
2016-05-21,Reverse Crunch,Abs,1.0,8,,,
2016-05-21,Reverse Crunch,Abs,1.0,8,,,
2016-05-21,Reverse Crunch,Abs,1.0,8,,,
2016-05-21,Crunch Kicks,Abs,1.0,10,,,
2016-05-21,Crunch Kicks,Abs,1.0,10,,,
2016-05-21,Crunch Kicks,Abs,1.0,10,,,
2016-05-21,Side Jackknifes,Abs,1.0,10,,,
2016-05-21,Side Jackknifes,Abs,1.0,10,,,
2016-05-21,Side Jackknifes,Abs,1.0,10,,,
2016-05-21,Scissors,Abs,1.0,10,,,
2016-05-21,Scissors,Abs,1.0,10,,,
2016-05-21,Scissors,Abs,1.0,10,,,
2016-05-21,Barbell Squat,Legs,130.0,3,,,
2016-05-21,Barbell Squat,Legs,145.0,5,,,
2016-05-21,Barbell Squat,Legs,145.0,5,,,
2016-05-21,Barbell Squat,Legs,145.0,6,,,
2016-05-23,Barbell Row,Back,40.0,10,,,
2016-05-23,Barbell Row,Back,60.0,10,,,
2016-05-23,Barbell Row,Back,80.0,5,,,
2016-05-23,Barbell Row,Back,80.0,5,,,
2016-05-23,Barbell Row,Back,80.0,5,,,
2016-05-23,Barbell Row,Back,80.0,15,,,
2016-05-23,Pull Up,Back,0.0,6,,,
2016-05-23,Pull Up,Back,0.0,6,,,
2016-05-23,Pull Up,Back,0.0,6,,,
2016-05-23,T-Bar Row,Back,40.0,12,,,
2016-05-23,T-Bar Row,Back,40.0,12,,,
2016-05-23,T-Bar Row,Back,40.0,12,,,
2016-05-23,Cable Face Pull,Shoulders,40.0,20,,,
2016-05-23,Cable Face Pull,Shoulders,40.0,20,,,
2016-05-23,Cable Face Pull,Shoulders,40.0,18,,,
2016-05-23,Cable Face Pull,Shoulders,40.0,17,,,
2016-05-23,Cable Face Pull,Shoulders,40.0,17,,,
2016-05-23,Dumbbell Hammer Curl,Biceps,25.0,11,,,
2016-05-23,Dumbbell Hammer Curl,Biceps,25.0,8,,,
2016-05-23,Dumbbell Hammer Curl,Biceps,25.0,8,,,
2016-05-23,Dumbbell Hammer Curl,Biceps,25.0,8,,,
2016-05-23,EZ-Bar Curl,Biceps,40.0,12,,,
2016-05-23,EZ-Bar Curl,Biceps,40.0,12,,,
2016-05-23,EZ-Bar Curl,Biceps,40.0,11,,,
2016-05-23,EZ-Bar Curl,Biceps,40.0,11,,,
2016-05-23,Wall Press Abs,Abs,0.0,20,,,
2016-05-23,Wall Press Abs,Abs,0.0,20,,,
2016-05-23,Wall Press Abs,Abs,0.0,20,,,
2016-05-23,Six Inches,Abs,0.0,30,,,
2016-05-23,Six Inches,Abs,0.0,30,,,
2016-05-23,Six Inches,Abs,0.0,30,,,
2016-05-23,Flutter Kicks,Abs,0.0,15,,,
2016-05-23,Flutter Kicks,Abs,0.0,15,,,
2016-05-23,Flutter Kicks,Abs,0.0,15,,,
2016-05-23,Leg Raises,Abs,0.0,10,,,
2016-05-23,Leg Raises,Abs,0.0,10,,,
2016-05-23,Leg Raises,Abs,0.0,10,,,
2016-05-23,Reverse Crunch,Abs,0.0,15,,,
2016-05-23,Reverse Crunch,Abs,0.0,15,,,
2016-05-23,Reverse Crunch,Abs,0.0,15,,,
2016-05-23,Crunch Kicks,Abs,0.0,15,,,
2016-05-23,Crunch Kicks,Abs,0.0,15,,,
2016-05-23,Crunch Kicks,Abs,0.0,15,,,
2016-05-24,Overhead Press,Shoulders,45.0,5,,,
2016-05-24,Overhead Press,Shoulders,55.0,4,,,
2016-05-24,Overhead Press,Shoulders,70.0,5,,,
2016-05-24,Overhead Press,Shoulders,70.0,5,,,
2016-05-24,Overhead Press,Shoulders,70.0,5,,,
2016-05-24,Overhead Press,Shoulders,70.0,5,,,
2016-05-24,Overhead Press,Shoulders,70.0,6,,,
2016-05-24,Flat Barbell Bench Press,Chest,95.0,11,,,
2016-05-24,Flat Barbell Bench Press,Chest,95.0,10,,,
2016-05-24,Flat Barbell Bench Press,Chest,95.0,11,,,
2016-05-24,Incline Dumbbell Bench Press,Chest,35.0,12,,,
2016-05-24,Incline Dumbbell Bench Press,Chest,35.0,12,,,
2016-05-24,Incline Dumbbell Bench Press,Chest,35.0,10,,,
2016-05-24,V-Bar Push Down,Triceps,35.0,12,,,
2016-05-24,V-Bar Push Down,Triceps,35.0,12,,,
2016-05-24,V-Bar Push Down,Triceps,35.0,12,,,
2016-05-24,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-24,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-24,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-24,Lateral Dumbbell Raise,Shoulders,10.0,18,,,
2016-05-24,Lateral Dumbbell Raise,Shoulders,10.0,17,,,
2016-05-24,Lateral Dumbbell Raise,Shoulders,10.0,17,,,
2016-05-24,Lying Triceps Extension,Triceps,12.0,12,,,
2016-05-24,Lying Triceps Extension,Triceps,12.0,12,,,
2016-05-24,Lying Triceps Extension,Triceps,12.0,12,,,
2016-05-24,RKC Plank,Abs,0.0,60,,,
2016-05-24,RKC Plank,Abs,0.0,60,,,
2016-05-24,RKC Plank,Abs,0.0,60,,,
2016-05-24,Side Plank,Abs,0.0,60,,,
2016-05-24,Side Plank,Abs,0.0,60,,,
2016-05-24,Side Plank,Abs,0.0,60,,,
2016-05-24,Reverse Plank,Abs,0.0,60,,,
2016-05-24,Reverse Plank,Abs,0.0,60,,,
2016-05-24,Reverse Plank,Abs,0.0,60,,,
2016-05-24,Hollow Hold,Abs,0.0,60,,,
2016-05-24,Hollow Hold,Abs,0.0,60,,,
2016-05-24,Hollow Hold,Abs,0.0,60,,,
2016-05-24,Elbow Plank,Abs,0.0,60,,,
2016-05-24,Elbow Plank,Abs,0.0,60,,,
2016-05-24,Elbow Plank,Abs,0.0,60,,,
2016-05-25,Barbell Squat,Legs,45.0,10,,,
2016-05-25,Barbell Squat,Legs,85.0,7,,,
2016-05-25,Barbell Squat,Legs,110.0,5,,,
2016-05-25,Barbell Squat,Legs,130.0,3,,,
2016-05-25,Barbell Squat,Legs,150.0,5,,,
2016-05-25,Barbell Squat,Legs,150.0,5,,,
2016-05-25,Barbell Squat,Legs,150.0,5,,,
2016-05-25,Romanian Deadlift,Legs,125.0,12,,,
2016-05-25,Romanian Deadlift,Legs,125.0,12,,,
2016-05-25,Romanian Deadlift,Legs,125.0,12,,,
2016-05-25,Barbell Front Squat,Legs,85.0,12,,,
2016-05-25,Barbell Front Squat,Legs,85.0,10,,,
2016-05-25,Barbell Front Squat,Legs,85.0,12,,,
2016-05-25,Glute-Ham Raise,Legs,0.0,8,,,
2016-05-25,Glute-Ham Raise,Legs,0.0,8,,,
2016-05-25,Glute-Ham Raise,Legs,0.0,8,,,
2016-05-25,Seated Leg Curl Machine,Legs,75.0,12,,,
2016-05-25,Seated Leg Curl Machine,Legs,70.0,9,,,
2016-05-25,Seated Leg Curl Machine,Legs,70.0,11,,,
2016-05-25,Seated Calf Raise Machine,Legs,100.0,12,,,
2016-05-25,Seated Calf Raise Machine,Legs,100.0,12,,,
2016-05-25,Seated Calf Raise Machine,Legs,100.0,12,,,
2016-05-25,Seated Calf Raise Machine,Legs,100.0,12,,,
2016-05-25,Seated Calf Raise Machine,Legs,100.0,12,,,
2016-05-25,Bicycle Crunches,Abs,0.0,5,,,
2016-05-25,Bicycle Crunches,Abs,0.0,5,,,
2016-05-25,Bicycle Crunches,Abs,0.0,5,,,
2016-05-25,Leg Raises,Abs,1.0,10,,,
2016-05-25,Leg Raises,Abs,1.0,10,,,
2016-05-25,Leg Raises,Abs,1.0,10,,,
2016-05-25,Reverse Crunch,Abs,1.0,12,,,
2016-05-25,Reverse Crunch,Abs,1.0,12,,,
2016-05-25,Reverse Crunch,Abs,1.0,12,,,
2016-05-25,Crunch Kicks,Abs,1.0,10,,,
2016-05-25,Crunch Kicks,Abs,1.0,10,,,
2016-05-25,Crunch Kicks,Abs,1.0,10,,,
2016-05-25,Side Jackknifes,Abs,1.0,10,,,
2016-05-25,Side Jackknifes,Abs,1.0,10,,,
2016-05-25,Side Jackknifes,Abs,1.0,10,,,
2016-05-25,Scissors,Abs,1.0,10,,,
2016-05-25,Scissors,Abs,1.0,10,,,
2016-05-25,Scissors,Abs,1.0,10,,,
2016-05-26,Deadlift,Back,45.0,10,,,
2016-05-26,Lat Pulldown,Back,90.0,12,,,
2016-05-26,Lat Pulldown,Back,90.0,12,,,
2016-05-26,Lat Pulldown,Back,90.0,12,,,
2016-05-26,Seated Cable Row,Back,95.0,12,,,
2016-05-26,Seated Cable Row,Back,95.0,12,,,
2016-05-26,Seated Cable Row,Back,95.0,11,,,
2016-05-26,Cable Face Pull,Shoulders,40.0,20,,,
2016-05-26,Cable Face Pull,Shoulders,40.0,20,,,
2016-05-26,Cable Face Pull,Shoulders,40.0,20,,,
2016-05-26,Cable Face Pull,Shoulders,40.0,20,,,
2016-05-26,Cable Face Pull,Shoulders,40.0,20,,,
2016-05-26,Dumbbell Hammer Curl,Biceps,25.0,10,,,
2016-05-26,Dumbbell Hammer Curl,Biceps,25.0,10,,,
2016-05-26,Dumbbell Hammer Curl,Biceps,25.0,10,,,
2016-05-26,Dumbbell Hammer Curl,Biceps,25.0,10,,,
2016-05-26,Barbell Curl,Biceps,40.0,12,,,
2016-05-26,Barbell Curl,Biceps,40.0,12,,,
2016-05-26,Barbell Curl,Biceps,40.0,12,,,
2016-05-26,Barbell Curl,Biceps,40.0,12,,,
2016-05-26,Deadlift,Back,90.0,6,,,
2016-05-26,Deadlift,Back,120.0,4,,,
2016-05-26,Deadlift,Back,130.0,3,,,
2016-05-26,Deadlift,Back,140.0,5,,,
2016-05-26,Wall Press Abs,Abs,0.0,20,,,
2016-05-26,Wall Press Abs,Abs,0.0,20,,,
2016-05-26,Wall Press Abs,Abs,0.0,20,,,
2016-05-26,Six Inches,Abs,0.0,30,,,
2016-05-26,Six Inches,Abs,0.0,30,,,
2016-05-26,Six Inches,Abs,0.0,30,,,
2016-05-26,Flutter Kicks,Abs,0.0,15,,,
2016-05-26,Flutter Kicks,Abs,0.0,15,,,
2016-05-26,Flutter Kicks,Abs,0.0,15,,,
2016-05-26,Leg Raises,Abs,0.0,15,,,
2016-05-26,Leg Raises,Abs,0.0,15,,,
2016-05-26,Leg Raises,Abs,0.0,15,,,
2016-05-26,Crunch Kicks,Abs,0.0,15,,,
2016-05-26,Crunch Kicks,Abs,0.0,15,,,
2016-05-26,Crunch Kicks,Abs,0.0,15,,,
2016-05-26,Reverse Crunch,Abs,0.0,15,,,
2016-05-26,Reverse Crunch,Abs,0.0,15,,,
2016-05-26,Reverse Crunch,Abs,0.0,15,,,
2016-05-26,Deadlift,Back,140.0,5,,,
2016-05-26,Deadlift,Back,140.0,5,,,
2016-05-29,Flat Barbell Bench Press,Chest,45.0,5,,,
2016-05-29,Flat Barbell Bench Press,Chest,65.0,5,,,
2016-05-29,Flat Barbell Bench Press,Chest,85.0,5,,,
2016-05-29,Flat Barbell Bench Press,Chest,110.0,5,,,
2016-05-29,Flat Barbell Bench Press,Chest,110.0,5,,,
2016-05-29,Overhead Press,Shoulders,55.0,12,,,
2016-05-29,Overhead Press,Shoulders,55.0,12,,,
2016-05-29,Overhead Press,Shoulders,55.0,12,,,
2016-05-29,Incline Dumbbell Bench Press,Chest,35.0,12,,,
2016-05-29,Incline Dumbbell Bench Press,Chest,35.0,12,,,
2016-05-29,Incline Dumbbell Bench Press,Chest,35.0,11,,,
2016-05-29,Rope Push Down,Triceps,35.0,12,,,
2016-05-29,Rope Push Down,Triceps,35.0,12,,,
2016-05-29,Rope Push Down,Triceps,35.0,12,,,
2016-05-29,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-29,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-29,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-29,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-29,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-29,Lateral Dumbbell Raise,Shoulders,10.0,20,,,
2016-05-29,EZ-Bar Skullcrusher,Triceps,35.0,12,,,
2016-05-29,EZ-Bar Skullcrusher,Triceps,35.0,12,,,
2016-05-29,EZ-Bar Skullcrusher,Triceps,35.0,12,,,
2016-05-29,Flat Barbell Bench Press,Chest,110.0,10,,,
2016-05-29,RKC Plank,Abs,0.0,60,,,
2016-05-29,RKC Plank,Abs,0.0,60,,,
2016-05-29,RKC Plank,Abs,0.0,60,,,
2016-05-29,Side Plank,Abs,0.0,60,,,
2016-05-29,Side Plank,Abs,0.0,60,,,
2016-05-29,Side Plank,Abs,0.0,60,,,
2016-05-29,Reverse Plank,Abs,0.0,60,,,
2016-05-29,Reverse Plank,Abs,0.0,60,,,
2016-05-29,Reverse Plank,Abs,0.0,60,,,
2016-05-29,Hollow Hold,Abs,0.0,60,,,
2016-05-29,Hollow Hold,Abs,0.0,60,,,
2016-05-29,Hollow Hold,Abs,0.0,60,,,
2016-05-29,Elbow Plank,Abs,0.0,60,,,
2016-05-29,Elbow Plank,Abs,0.0,60,,,
2016-05-29,Elbow Plank,Abs,0.0,60,,,
2016-05-30,Barbell Squat,Legs,45.0,10,,,
2016-05-30,Barbell Squat,Legs,85.0,7,,,
2016-05-30,Barbell Squat,Legs,110.0,5,,,
2016-05-30,Barbell Squat,Legs,130.0,3,,,
2016-05-30,Barbell Squat,Legs,155.0,5,,,
2016-05-30,Barbell Squat,Legs,155.0,5,,,
2016-05-30,Barbell Squat,Legs,155.0,7,,,
2016-05-30,Romanian Deadlift,Legs,130.0,12,,,
2016-05-30,Romanian Deadlift,Legs,130.0,12,,,
2016-05-30,Romanian Deadlift,Legs,130.0,12,,,
2016-05-30,Leg Press,Legs,135.0,12,,,
2016-05-30,Leg Press,Legs,135.0,12,,,
2016-05-30,Leg Press,Legs,135.0,12,,,
2016-05-30,Seated Leg Curl Machine,Legs,75.0,10,,,
2016-05-30,Seated Leg Curl Machine,Legs,75.0,11,,,
2016-05-30,Seated Leg Curl Machine,Legs,75.0,10,,,
2016-05-30,Barbell Calf Raise,Legs,100.0,12,,,
2016-05-30,Barbell Calf Raise,Legs,100.0,12,,,
2016-05-30,Barbell Calf Raise,Legs,100.0,12,,,
2016-05-30,Barbell Calf Raise,Legs,100.0,12,,,
2016-05-30,Barbell Calf Raise,Legs,100.0,12,,,
2016-05-30,Windshield Wipers,Abs,1.0,10,,,
2016-05-30,Windshield Wipers,Abs,1.0,10,,,
2016-05-30,Windshield Wipers,Abs,1.0,10,,,
2016-05-30,Leg Raises,Abs,1.0,10,,,
2016-05-30,Leg Raises,Abs,1.0,10,,,
2016-05-30,Leg Raises,Abs,1.0,10,,,
2016-05-30,Reverse Crunch,Abs,1.0,12,,,
2016-05-30,Reverse Crunch,Abs,1.0,12,,,
2016-05-30,Reverse Crunch,Abs,1.0,12,,,
2016-05-30,Crunch Kicks,Abs,1.0,10,,,
2016-05-30,Crunch Kicks,Abs,1.0,10,,,
2016-05-30,Crunch Kicks,Abs,1.0,10,,,
2016-05-30,Side Jackknifes,Abs,1.0,10,,,
2016-05-30,Side Jackknifes,Abs,1.0,10,,,
2016-05-30,Side Jackknifes,Abs,1.0,10,,,
2016-05-30,Scissors,Abs,1.0,10,,,
2016-05-30,Scissors,Abs,1.0,10,,,
2016-05-30,Scissors,Abs,1.0,10,,,
2016-05-31,Barbell Row,Back,40.0,10,,,
2016-05-31,Barbell Row,Back,60.0,5,,,
2016-05-31,Barbell Row,Back,75.0,5,,,
2016-05-31,Barbell Row,Back,75.0,5,,,
2016-05-31,Pull Up,Back,0.0,12,,,
2016-05-31,Pull Up,Back,0.0,11,,,
2016-05-31,Pull Up,Back,0.0,9,,,
2016-05-31,T-Bar Row,Back,45.0,11,,,
2016-05-31,T-Bar Row,Back,45.0,12,,,
2016-05-31,T-Bar Row,Back,45.0,12,,,
2016-05-31,Cable Face Pull,Shoulders,45.0,20,,,
2016-05-31,Cable Face Pull,Shoulders,45.0,20,,,
2016-05-31,Dumbbell Hammer Curl,Biceps,25.0,11,,,
2016-05-31,Dumbbell Hammer Curl,Biceps,25.0,11,,,
2016-05-31,Dumbbell Hammer Curl,Biceps,25.0,11,,,
2016-05-31,EZ-Bar Curl,Biceps,40.0,12,,,
2016-05-31,EZ-Bar Curl,Biceps,40.0,12,,,
2016-05-31,Barbell Row,Back,75.0,5,,,
2016-05-31,Barbell Row,Back,75.0,10,,,
2016-05-31,Cable Face Pull,Shoulders,45.0,17,,,
2016-05-31,Cable Face Pull,Shoulders,45.0,18,,,
2016-05-31,Cable Face Pull,Shoulders,45.0,18,,,
2016-05-31,Dumbbell Hammer Curl,Biceps,25.0,11,,,
2016-05-31,EZ-Bar Curl,Biceps,40.0,12,,,
2016-05-31,EZ-Bar Curl,Biceps,40.0,12,,,
2016-06-02,Overhead Press,Shoulders,45.0,7,,,
2016-06-02,Overhead Press,Shoulders,60.0,6,,,
2016-06-02,Overhead Press,Shoulders,75.0,5,,,
2016-06-02,Overhead Press,Shoulders,75.0,5,,,
2016-06-02,Overhead Press,Shoulders,75.0,5,,,
2016-06-02,Flat Barbell Bench Press,Chest,95.0,12,,,
2016-06-02,Flat Barbell Bench Press,Chest,95.0,9,,,
2016-06-02,Flat Barbell Bench Press,Chest,95.0,12,,,
2016-06-02,Incline Dumbbell Bench Press,Chest,35.0,12,,,
2016-06-02,Incline Dumbbell Bench Press,Chest,35.0,12,,,
2016-06-02,Incline Dumbbell Bench Press,Chest,35.0,12,,,
2016-06-02,V-Bar Push Down,Triceps,40.0,12,,,
2016-06-02,V-Bar Push Down,Triceps,40.0,12,,,
2016-06-02,V-Bar Push Down,Triceps,40.0,12,,,
2016-06-02,Lateral Dumbbell Raise,Shoulders,12.0,17,,,
2016-06-02,Lateral Dumbbell Raise,Shoulders,12.0,17,,,
2016-06-02,Lateral Dumbbell Raise,Shoulders,12.0,15,,,
2016-06-02,Lateral Dumbbell Raise,Shoulders,12.0,16,,,
2016-06-02,Lateral Dumbbell Raise,Shoulders,12.0,15,,,
2016-06-02,Lateral Dumbbell Raise,Shoulders,12.0,15,,,
2016-06-02,Lying Triceps Extension,Triceps,15.0,12,,,
2016-06-02,Lying Triceps Extension,Triceps,15.0,11,,,
2016-06-02,Lying Triceps Extension,Triceps,15.0,10,,,
2016-06-02,Overhead Press,Shoulders,75.0,5,,,
2016-06-02,Overhead Press,Shoulders,75.0,7,,,
2016-06-02,Wall Press Abs,Abs,0.0,20,,,
2016-06-02,Wall Press Abs,Abs,0.0,20,,,
2016-06-02,Wall Press Abs,Abs,0.0,20,,,
2016-06-02,Six Inches,Abs,0.0,30,,,
2016-06-02,Six Inches,Abs,0.0,30,,,
2016-06-02,Six Inches,Abs,0.0,30,,,
2016-06-02,Flutter Kicks,Abs,0.0,15,,,
2016-06-02,Flutter Kicks,Abs,0.0,15,,,
2016-06-02,Flutter Kicks,Abs,0.0,15,,,
2016-06-02,Leg Raises,Abs,0.0,15,,,
2016-06-02,Leg Raises,Abs,0.0,15,,,
2016-06-02,Leg Raises,Abs,0.0,15,,,
2016-06-02,Crunch Kicks,Abs,0.0,15,,,
2016-06-02,Crunch Kicks,Abs,0.0,15,,,
2016-06-02,Crunch Kicks,Abs,0.0,15,,,
2016-06-02,Reverse Crunch,Abs,0.0,12,,,
2016-06-02,Reverse Crunch,Abs,0.0,12,,,
2016-06-02,Reverse Crunch,Abs,0.0,12,,,
2016-06-04,Deadlift,Back,45.0,10,,,
2016-06-04,Lat Pulldown,Back,95.0,12,,,
2016-06-04,Lat Pulldown,Back,95.0,12,,,
2016-06-04,Lat Pulldown,Back,95.0,11,,,
2016-06-04,Seated Cable Row,Back,95.0,10,,,
2016-06-04,Seated Cable Row,Back,95.0,12,,,
2016-06-04,Seated Cable Row,Back,95.0,11,,,
2016-06-04,Cable Face Pull,Shoulders,45.0,20,,,
2016-06-04,Cable Face Pull,Shoulders,45.0,20,,,
2016-06-04,Cable Face Pull,Shoulders,45.0,20,,,
2016-06-04,Cable Face Pull,Shoulders,45.0,19,,,
2016-06-04,Cable Face Pull,Shoulders,45.0,19,,,
2016-06-04,Dumbbell Hammer Curl,Biceps,25.0,12,,,
2016-06-04,Dumbbell Hammer Curl,Biceps,25.0,12,,,
2016-06-04,Dumbbell Hammer Curl,Biceps,25.0,12,,,
2016-06-04,Dumbbell Hammer Curl,Biceps,25.0,11,,,
2016-06-04,Barbell Curl,Biceps,50.0,8,,,
2016-06-04,Barbell Curl,Biceps,50.0,9,,,
2016-06-04,Barbell Curl,Biceps,50.0,9,,,
2016-06-04,Barbell Curl,Biceps,50.0,9,,,
